"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Context [7]","Context [8]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date","Contributor","Contributor [URI]","Creator","Creator [URI]","Is Referenced By","Is Referenced By [URI]","References","References [URI]","Year","Abbreviation (AKA)","Description"
"ST South Niche 2","http://opencontext.org/subjects/473967f2-1379-4e02-b42b-82f135f2759b","https://n2t.net/ark:/28722/k2k64rp4g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975133557863423","31.138491209164346","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:44Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","S2","Niche in north wall opposite northern entrance, opening off South Antechamber"
"ST North Niche 2","http://opencontext.org/subjects/9c328449-dbdf-487e-9a2a-e1b73ebd5419","https://n2t.net/ark:/28722/k2qz2hc91","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.97526743023464","31.138491345663347","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:42Z","2023-10-04T05:16:08Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","N2","Niche in south wall opposite northern entrance, opening off North Antechamber"
"AII Temple, Room 2","http://opencontext.org/subjects/47a8660d-775c-4e04-9fe9-31af57d21b15","https://n2t.net/ark:/28722/k2z89h992","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975583879530298","31.13813542061628","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:39:48Z","2023-10-04T05:16:10Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII.2","Sanctuary, cella, in center of Amenhotep II Temple"
"ST North Niche 1","http://opencontext.org/subjects/61bd092a-b493-42bf-8119-15267cb38437","https://n2t.net/ark:/28722/k2vq3761t","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975304027100652","31.138460527542687","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:41Z","2023-10-04T05:16:08Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","N1","Niche in west wall opposite northern entrance, opening off North Antechamber"
"ST South Niche 1","http://opencontext.org/subjects/6c8b3f34-71a2-4132-a9ad-8af366902321","https://n2t.net/ark:/28722/k2pz5gg89","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.97510069290932","31.13846241928238","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:44Z","2023-10-04T05:16:09Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","S1","Niche in west wall opposite southern entrance, opening off South Antechamber"
"AII Temple, Room 4","http://opencontext.org/subjects/0d954483-ba03-430d-b800-7fa121f11309","https://n2t.net/ark:/28722/k2pr82q15","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.97566473118267","31.138140346640434","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:39:49Z","2023-10-04T05:16:10Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII.4","North corner chamber of Amenhotep II Temple"
"AII Temple, Room 7","http://opencontext.org/subjects/81260c97-cc7f-4b4c-bf36-7eee9df5328b","https://n2t.net/ark:/28722/k29g5x897","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975497300286754","31.138137335210622","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:39:50Z","2023-10-04T05:16:10Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII.7","South corner chamber of Amenhotep II Temple"
"AII Temple, Room 5","http://opencontext.org/subjects/605c5215-b41f-41e5-8013-dd899ab72695","https://n2t.net/ark:/28722/k2k07bw86","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975585313474838","31.138232423395618","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:39:49Z","2023-10-04T05:16:10Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII.5","East corner chamber of Amenhotep II Temple"
"Square S2, E12","http://opencontext.org/subjects/95ab8169-f553-46f8-bf9d-f3a9c72d1a83","https://n2t.net/ark:/28722/k2k36291j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975094879768925","31.139252576732552","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","","2017-11-14T20:42:58Z","2023-10-04T05:16:30Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1980","S3/E12","Location of 1980 Ministry of Irrigation, Institute of Ground Water core drilling, ps1"
"Feature FNEd6","http://opencontext.org/subjects/ce980661-89d3-4a2f-a99c-6b5a937eb468","https://n2t.net/ark:/28722/k2rf61b41","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-ne-004.jpg","2017-11-14T20:42:00Z","2023-10-04T05:16:15Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fd6|d6","Depression in the bedrock floor. Artificial."
"Feature FSEh2","http://opencontext.org/subjects/bd2c6d3c-e3d2-4256-bf07-a0715f2ddc62","https://n2t.net/ark:/28722/k2w09bc1n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southeast","","","https://opencontext.org/subjects/548fe116-251f-4bc5-86fd-97804dcc616d","29.97510631209676","31.137930070235992","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png","2017-11-14T20:42:14Z","2023-10-04T05:16:20Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","","Hole in the bedrock floor."
"Feature cb","http://opencontext.org/subjects/f783ec91-a7a3-40d0-8be2-9818dc994cc0","https://n2t.net/ark:/28722/k2zs31849","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-10-27T18:13:52Z","2023-10-04T05:16:11Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","","core block","core blocks: large locally quarried limestone blocks that make up walls or the Sphinx Temple and Khafre Valley Temple, or that are displaced from temple walls,"
"Removal 13","http://opencontext.org/subjects/628aef5b-79e6-46d9-9007-1a67007ef879","https://n2t.net/ark:/28722/k26401173","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Trench","https://opencontext.org/static/oc/icons-v2/oc-trench-icon.svg","","2017-10-26T00:39:35Z","2023-10-04T05:16:25Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1978","R13","R13 was a small excavation trench on the inside eastern corner of the Amenhotep II Temple."
"Feature FNEc15","http://opencontext.org/subjects/0160832b-fb9d-4806-98e7-b11fd813692c","https://n2t.net/ark:/28722/k2959t395","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:09Z","2023-10-04T05:16:18Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc15","Cutting in the bedrock floor, one of a set of three cuttings (Fc13-14-15), probably for lever socket."
"Feature FNEc13","http://opencontext.org/subjects/0529004f-4c2a-48f3-8d90-2ee706112a5f","https://n2t.net/ark:/28722/k2t72pb6w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:06Z","2023-10-04T05:16:17Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc13","Cutting in the bedrock floor, one of a set of three cuttings (Fc13-14-15), probably for lever socket."
"Feature FNEc11","http://opencontext.org/subjects/45751b8f-b8fb-41a4-b9e1-a35ad8da4aa1","https://n2t.net/ark:/28722/k2b56v110","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:05Z","2023-10-04T05:16:17Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc11","Cutting in the bedrock floor, one of a set of three cuttings (Fc10-11-12), probably for lever socket."
"Feature FNEc21","http://opencontext.org/subjects/46e61cb5-08f1-4912-bdc0-2b723d9ecd5c","https://n2t.net/ark:/28722/k24j0rt07","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:12Z","2023-10-04T05:16:19Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc21","Cutting in the bedrock floor, one of a set of three cuttings (Fc19-20-21), probably for lever socket."
"Feature FNEc16","http://opencontext.org/subjects/5b59b98c-33b5-45cc-acc6-d7b08641459b","https://n2t.net/ark:/28722/k2x06c80d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:09Z","2023-10-04T05:16:18Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc16","Cutting in the bedrock floor, one of a set of three cuttings (Fc16-17-18), probably for lever socket."
"Feature FNEc10","http://opencontext.org/subjects/ba250ec3-d06e-4f2f-b57b-6804f209c169","https://n2t.net/ark:/28722/k2kp88m9j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:05Z","2023-10-04T05:16:16Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc10","Cutting in the bedrock floor, one of a set of three cuttings (Fc10-11-12), probably for lever socket."
"Feature FNEc20","http://opencontext.org/subjects/d5ba27ea-99e7-4f67-bf5b-198c303a542b","https://n2t.net/ark:/28722/k2891gm4c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","","2017-11-14T20:42:11Z","2023-10-04T05:16:19Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fc20","Cutting in the bedrock floor, one of a set of three cuttings (Fc19-20-21), probably for lever socket."
